,Time,Length,Sentiment
11354,81,144.0,0.5
11356,81,140.0,0.7
11358,81,140.0,0.012820512820512811
11360,81,59.0,0.0
11362,81,95.0,0.0
11364,81,97.0,0.0
11366,81,49.0,0.2
11368,81,144.0,0.10833333333333334
11370,81,69.0,0.0
11372,81,130.0,0.06666666666666667
11374,81,101.0,0.009090909090909087
11376,81,136.0,0.1515151515151515
11378,81,84.0,0.0
11380,81,140.0,0.0
11382,81,140.0,0.05
11384,81,48.0,-0.04999999999999999
11386,81,57.0,0.2
11388,81,140.0,0.5
11390,81,140.0,0.5
11392,81,137.0,0.13636363636363635
11394,81,73.0,0.52
11396,81,68.0,0.0
11398,81,98.0,0.0
11400,81,126.0,0.1346153846153846
11402,81,140.0,0.25
11404,81,133.0,0.03333333333333333
11406,81,76.0,0.13636363636363635
11408,81,68.0,0.0
11410,81,140.0,0.25
11412,81,94.0,0.15
11414,81,140.0,0.0
11416,81,80.0,-0.625
11418,81,140.0,0.0
11420,81,81.0,0.13636363636363635
11422,81,94.0,0.8999999999999999
11424,81,140.0,0.2672727272727273
11426,81,126.0,0.13825757575757575
11428,81,97.0,0.0
11430,81,49.0,-0.5
11432,81,31.0,0.0
11434,81,144.0,0.3181818181818182
11436,81,39.0,0.0
11438,81,92.0,0.5
11440,81,140.0,0.11212121212121212
11442,81,140.0,0.09500000000000001
11444,81,89.0,0.5
11446,81,140.0,0.4787878787878788
11448,81,51.0,0.0
11450,81,140.0,0.5
11452,81,97.0,0.0
11454,81,24.0,0.4
11456,81,111.0,0.2564102564102564
11458,81,140.0,0.45
11460,81,86.0,0.0
11462,81,140.0,-0.1
11464,81,140.0,0.26666666666666666
11466,81,127.0,0.0
11468,81,140.0,0.2556818181818182
11470,81,140.0,-0.1
11472,81,75.0,0.0
11474,81,58.0,-1.0
11476,81,97.0,0.0
11478,81,140.0,-0.6
11480,81,54.0,0.0
11482,81,62.0,-0.7142857142857143
11484,81,76.0,0.0
11486,81,137.0,0.13636363636363635
11488,81,77.0,0.39999999999999997
11490,81,131.0,0.2564102564102564
11492,81,91.0,-0.06538461538461539
11494,81,140.0,0.2672727272727273
11496,81,125.0,0.0
11498,81,136.0,0.0
11500,81,68.0,0.0
11502,81,90.0,-0.6999999999999998
11504,81,69.0,0.25
11506,81,71.0,0.0
11508,81,59.0,0.0
11510,81,137.0,0.13636363636363635
11512,81,140.0,0.0
11514,81,59.0,-0.3
11516,81,137.0,0.13636363636363635
11518,81,70.0,-0.2916666666666667
11520,81,102.0,0.30328282828282827
11522,81,139.0,-0.8999999999999999
11524,81,68.0,0.0
11526,81,140.0,0.0
11528,81,136.0,0.0
11530,81,60.0,0.0
11532,81,83.0,0.04545454545454545
11534,81,54.0,0.5
11536,81,137.0,0.13636363636363635
11538,81,140.0,0.5
11540,81,68.0,0.0
11542,81,102.0,0.0
11544,81,98.0,0.0
11546,81,50.0,0.0
11548,81,78.0,0.2
11550,81,140.0,0.1
11552,81,66.0,0.0
11554,81,140.0,0.11212121212121212
11556,81,97.0,0.0
11558,81,136.0,0.0
11560,81,104.0,0.13636363636363635
11562,81,68.0,0.0
11564,81,140.0,-0.1
11566,81,140.0,0.11212121212121212
11568,81,136.0,0.0
11570,81,75.0,-1.0
11572,81,75.0,-1.0
11574,81,116.0,-0.23076923076923078
11576,81,140.0,0.5
11578,81,136.0,0.0
11580,81,44.0,0.0
11582,81,136.0,0.0
11584,81,81.0,0.13636363636363635
11586,81,140.0,0.65
11588,81,136.0,0.0
11590,81,68.0,0.0
11592,81,140.0,0.7
11594,81,136.0,0.0
11596,81,97.0,0.0
11598,81,104.0,0.16818181818181818
11600,81,75.0,-1.0
11602,81,140.0,0.11212121212121212
11604,81,94.0,0.05
11606,81,65.0,0.0
11608,81,136.0,0.0
11610,81,140.0,-0.1
11612,81,140.0,0.11212121212121212
11614,81,140.0,0.25
11616,81,139.0,0.075
11618,81,130.0,-0.021875
11620,81,96.0,0.0673076923076923
11622,81,81.0,0.13636363636363635
11624,81,137.0,0.13636363636363635
11626,81,140.0,0.0
11628,81,33.0,0.0
11630,82,140.0,-0.03205128205128206
11632,82,136.0,0.0
11634,82,68.0,0.0
11636,82,75.0,-1.0
11638,82,137.0,0.13636363636363635
11640,82,140.0,0.2846153846153846
11642,82,81.0,0.0
11644,82,137.0,0.13636363636363635
11646,82,48.0,0.0
11648,82,66.0,0.0
11650,82,122.0,0.0
11652,82,89.0,0.0
11654,82,112.0,-0.18787878787878784
11656,82,75.0,-1.0
11658,82,90.0,0.375
11660,82,140.0,0.5
11662,82,81.0,0.4
11664,82,75.0,-1.0
11666,82,140.0,0.0
11668,82,140.0,0.0
11670,82,140.0,0.25
11672,82,136.0,0.0
11674,82,136.0,0.0
11676,82,98.0,-0.5
11678,82,120.0,0.0
11680,82,84.0,0.0
11682,82,136.0,0.0
11684,82,140.0,0.0625
11686,82,136.0,0.0
11688,82,22.0,0.8
11690,82,81.0,0.0
11692,82,95.0,0.0
11694,82,53.0,0.7
11696,82,102.0,0.0
11698,82,136.0,0.0
11700,82,67.0,0.3181818181818182
11702,82,126.0,0.0
11704,82,140.0,0.2
11706,82,140.0,0.1
11708,82,97.0,0.13636363636363635
11710,82,126.0,0.08974358974358974
11712,82,91.0,0.0
11714,82,140.0,0.1346153846153846
11716,82,140.0,0.5
11718,82,72.0,0.0
11720,82,41.0,0.0
11722,82,136.0,0.0
11724,82,75.0,-1.0
11726,82,19.0,0.0
11728,82,66.0,0.0
11730,82,137.0,0.13636363636363635
11732,82,110.0,0.16666666666666669
11734,82,136.0,0.0
11736,82,140.0,0.25
11738,82,136.0,0.0
11740,82,69.0,0.0
11742,82,140.0,-0.3153846153846154
11744,82,121.0,0.2
11746,82,138.0,0.65
11748,82,94.0,-0.2916666666666667
11750,82,140.0,0.11212121212121212
11752,82,103.0,0.8
11754,82,140.0,0.0
11756,82,69.0,-0.23076923076923078
11758,82,139.0,0.3340909090909091
11760,82,108.0,-0.16666666666666666
11762,82,97.0,0.0
11764,82,139.0,-0.6999999999999998
11766,82,140.0,0.2672727272727273
11768,82,136.0,0.0
11770,82,136.0,0.0
11772,82,140.0,0.0
11774,82,136.0,0.0
11776,82,45.0,0.0
11778,82,59.0,0.0
11780,82,140.0,0.0
11782,82,136.0,0.0
11784,82,37.0,0.0
11786,82,39.0,0.4
11788,82,108.0,0.0
11790,82,68.0,0.0
11792,82,112.0,0.4
11794,82,70.0,0.0
11796,82,94.0,0.05
11798,82,140.0,0.5
11800,82,102.0,0.5
11802,82,62.0,0.0
11804,82,47.0,0.43333333333333335
11806,82,39.0,-0.05
11808,82,68.0,0.0
11810,82,64.0,0.0
11812,82,84.0,0.0
11814,82,140.0,-0.15555555555555559
11816,82,126.0,0.0
11818,82,75.0,-1.0
11820,82,116.0,0.0
11822,82,100.0,0.4
11824,82,86.0,0.11666666666666665
11826,82,89.0,0.5
11828,82,94.0,0.027472527472527458
11830,82,136.0,0.0
11832,82,25.0,0.3833333333333333
11834,82,68.0,0.0
11836,82,26.0,0.0
11838,82,136.0,0.0
11840,82,78.0,0.0
11842,82,68.0,0.0
11844,82,140.0,0.22454545454545455
11846,82,46.0,0.0
11848,82,37.0,0.0
11850,82,140.0,0.375
11852,82,69.0,0.0
11854,82,68.0,0.0
11856,82,55.0,-0.05
11858,82,140.0,0.7
11860,82,88.0,0.0
11862,82,136.0,0.0
11864,82,136.0,0.0
11866,82,70.0,0.0
11868,82,63.0,0.26666666666666666
11870,82,130.0,0.022222222222222227
11872,82,140.0,0.25
11874,82,56.0,0.26666666666666666
11876,82,140.0,-0.1
11878,82,62.0,0.0
11880,82,72.0,-0.13333333333333333
11882,82,83.0,0.3
11884,82,91.0,0.1
11886,82,12.0,0.5
11888,82,49.0,-0.875
11890,82,144.0,0.3181818181818182
11892,82,89.0,0.0
11894,82,136.0,0.0
11896,82,144.0,0.06818181818181818
11898,82,26.0,-0.1
11900,82,131.0,0.4000000000000001
11902,82,4.0,0.0
11904,82,44.0,0.43333333333333335
11906,82,140.0,0.0
11908,82,10.0,0.0
11910,82,33.0,0.0
11912,82,140.0,0.19999999999999998
11914,82,127.0,0.5
11916,82,49.0,0.43333333333333335
11918,82,50.0,0.375
11920,82,102.0,0.0
11922,82,136.0,0.0
11924,82,59.0,0.4
11926,82,78.0,0.0
11928,82,140.0,-0.23076923076923078
11930,82,131.0,0.2564102564102564
11932,82,75.0,-1.0
11934,82,12.0,0.2857142857142857
11936,82,140.0,0.5428571428571429
11938,82,83.0,0.5
11940,82,140.0,0.8
11942,82,49.0,0.0
11944,82,56.0,0.0
11946,82,137.0,0.13636363636363635
11948,82,50.0,0.08333333333333333
11950,82,82.0,0.1346153846153846
11952,82,140.0,0.25
11954,82,39.0,0.0
11956,82,77.0,0.14285714285714285
11958,82,140.0,0.09500000000000001
11960,82,143.0,0.35714285714285715
11962,82,60.0,0.0
11964,82,140.0,0.375
11966,82,60.0,-0.23125
11968,82,77.0,0.0
11970,82,84.0,0.4166666666666667
11972,82,138.0,0.05000000000000001
11974,82,118.0,0.2
11976,82,101.0,0.0
11978,82,104.0,0.0
11980,82,140.0,0.5
11982,82,89.0,0.0
11984,82,128.0,0.0
11986,82,79.0,0.25
11988,82,137.0,0.09999999999999999
11990,82,136.0,0.0
11992,82,98.0,0.5333333333333333
11994,82,137.0,0.13636363636363635
11996,82,136.0,0.0
11998,82,110.0,0.13636363636363635
12000,82,57.0,0.4
12002,82,137.0,0.13636363636363635
12004,82,137.0,0.13636363636363635
12006,82,91.0,0.0
12008,83,140.0,0.1
12010,83,39.0,0.0
12012,83,92.0,0.2857142857142857
12014,83,51.0,0.0
12016,83,140.0,0.65
12018,83,140.0,0.25
12020,83,140.0,0.25
12022,83,86.0,0.43333333333333335
12024,83,140.0,0.25
12026,83,139.0,0.075
12028,83,68.0,0.0
12030,83,140.0,0.0
12032,83,136.0,0.0
12034,83,54.0,0.0
12036,83,112.0,0.4
12038,83,107.0,-0.04621212121212121
12040,83,137.0,0.13636363636363635
12042,83,125.0,0.0
12044,83,84.0,0.0
12046,83,125.0,0.0
12048,83,80.0,-0.1
12050,83,75.0,-1.0
12052,83,99.0,0.153125
12054,83,61.0,0.0
12056,83,62.0,0.0
12058,83,136.0,0.0
12060,83,101.0,0.18928571428571428
12062,83,68.0,0.0
12064,83,89.0,-0.08333333333333333
12066,83,59.0,0.0
12068,83,140.0,0.5
12070,83,140.0,0.3520833333333333
12072,83,7.0,0.0
12074,83,139.0,0.0
12076,83,4.0,0.0
12078,83,48.0,0.0
12080,83,130.0,-0.23076923076923078
12082,83,26.0,0.4
12084,83,75.0,-1.0
12086,83,66.0,0.0
12088,83,117.0,-0.1490740740740741
12090,83,89.0,0.0
12092,83,75.0,-1.0
12094,83,124.0,-0.4
12096,83,56.0,0.2857142857142857
12098,83,137.0,0.13636363636363635
12100,83,48.0,0.0
12102,83,81.0,0.0
12104,83,140.0,-0.041666666666666664
12106,83,82.0,-0.23076923076923078
12108,83,83.0,0.8
12110,83,136.0,0.0
12112,83,97.0,0.0
12114,83,119.0,0.275
12116,83,97.0,0.0
12118,83,66.0,0.0
12120,83,43.0,-0.025
12122,83,27.0,0.5
12124,83,103.0,0.07833333333333332
12126,83,140.0,0.25
12128,83,75.0,-1.0
12130,83,9.0,0.0
12132,83,137.0,0.13636363636363635
12134,83,94.0,-0.23076923076923078
12136,83,81.0,0.13636363636363635
12138,83,98.0,0.27878787878787875
12140,83,138.0,-0.4
12142,83,136.0,0.0
12144,83,131.0,0.43333333333333335
12146,83,139.0,0.25
12148,83,106.0,-0.35
12150,83,140.0,0.0
12152,83,57.0,0.5
12154,83,75.0,-1.0
12156,83,137.0,0.13636363636363635
12158,83,140.0,0.07083333333333333
12160,83,36.0,0.8
12162,83,128.0,0.0
12164,83,36.0,0.0
12166,83,140.0,0.03333333333333333
12168,83,13.0,0.0
12170,83,3.0,-0.23076923076923078
12172,83,81.0,0.13636363636363635
12174,83,140.0,-0.25
12176,83,117.0,0.21428571428571427
12178,83,66.0,0.0
12180,83,75.0,-1.0
12182,83,53.0,0.5
12184,83,116.0,0.0
12186,83,137.0,0.13636363636363635
12188,83,54.0,0.4
12190,83,79.0,0.9
12192,83,87.0,0.65
12194,83,68.0,0.0
12196,83,52.0,0.13636363636363635
12198,83,84.0,0.0
12200,83,140.0,0.5
12202,83,81.0,0.13636363636363635
12204,83,31.0,0.0
12206,83,138.0,-0.4
12208,83,83.0,0.2857142857142857
12210,83,108.0,-0.08333333333333333
12212,83,138.0,-0.4
12214,83,86.0,0.0
12216,83,138.0,-0.4
12218,83,44.0,0.0
12220,83,136.0,0.0
12222,83,84.0,0.0
12224,83,140.0,0.25
12226,83,138.0,-0.4
12228,83,138.0,-0.4
12230,83,138.0,-0.4
12232,83,140.0,0.15000000000000002
12234,83,98.0,0.0
12236,83,92.0,-0.625
12238,83,97.0,0.0
12240,83,140.0,0.0
12242,83,140.0,0.25
12244,83,104.0,-0.6999999999999998
12246,83,75.0,-1.0
12248,83,68.0,1.0
12250,83,140.0,0.1230769230769231
12252,83,53.0,-0.1875
12254,83,136.0,0.0
12256,83,51.0,0.0
12258,83,140.0,0.029166666666666646
12260,83,140.0,0.2672727272727273
12262,83,138.0,-0.4
12264,83,113.0,0.3
12266,83,140.0,0.11212121212121212
12268,83,37.0,0.0
12270,83,59.0,0.0
12272,83,140.0,0.37878787878787873
12274,83,140.0,0.0
12276,83,28.0,0.0
12278,83,139.0,0.3340909090909091
12280,83,140.0,0.5
12282,83,44.0,0.0
12284,83,57.0,0.5
12286,83,68.0,0.0
12288,83,140.0,0.5
12290,83,138.0,-0.4
12292,83,140.0,0.0
12294,83,140.0,-0.1
12296,83,138.0,-0.4
12298,83,63.0,-0.5
12300,83,97.0,0.5
12302,83,77.0,0.0
12304,83,140.0,0.5
12306,83,75.0,-1.0
12308,83,140.0,-0.09924242424242424
12310,83,140.0,0.11212121212121212
12312,83,136.0,0.0
12314,83,58.0,-0.2
12316,83,45.0,0.0
12318,83,144.0,0.10833333333333334
12320,83,136.0,0.0
12322,83,139.0,0.08333333333333333
12324,83,137.0,0.13636363636363635
12326,83,110.0,0.13636363636363635
12328,83,75.0,-1.0
12330,83,97.0,0.0
12332,83,99.0,0.08333333333333334
12334,83,98.0,0.85
12336,83,69.0,0.0
12338,83,138.0,-0.4
12340,83,43.0,0.0
12342,83,43.0,-0.1
12344,83,138.0,-0.4
12346,83,138.0,-0.4
12348,83,126.0,0.0
12350,83,140.0,0.0
12352,83,136.0,0.0
12354,83,136.0,0.0
12356,83,110.0,-0.28181818181818175
12358,83,84.0,0.16666666666666666
12360,83,140.0,0.375
12362,83,136.0,0.0
12364,83,140.0,0.25
12366,83,80.0,0.0
12368,83,97.0,0.0
12370,83,89.0,0.0
12372,83,140.0,0.5
12374,83,75.0,-1.0
12376,83,140.0,0.2672727272727273
12378,83,86.0,0.3333333333333333
12380,83,31.0,0.0
12382,83,139.0,0.3340909090909091
12384,83,138.0,-0.4
12386,83,96.0,0.13636363636363635
12388,83,120.0,-0.3
12390,83,75.0,-1.0
12392,83,140.0,0.25
12394,83,103.0,0.0
12396,83,118.0,0.2
12398,83,71.0,0.4
12400,83,58.0,-1.0
12402,83,110.0,0.0
12404,83,33.0,0.0
12406,83,82.0,0.5
12408,83,103.0,0.3
12410,83,75.0,-1.0
12412,83,136.0,0.0
12414,83,140.0,0.0
12416,83,44.0,-0.7999999999999999
12418,83,140.0,0.5
12420,83,140.0,0.5
12422,83,52.0,0.13636363636363635
12424,83,68.0,0.0
12426,83,136.0,0.0
12428,83,77.0,0.26666666666666666
12430,83,138.0,-0.4
12432,83,75.0,-1.0
12434,83,18.0,0.0
12436,83,107.0,0.0
12438,83,89.0,0.5
12440,83,29.0,-0.4
12442,84,93.0,0.0
12444,84,70.0,0.0
12446,84,84.0,0.0
12448,84,140.0,0.375
12450,84,23.0,-0.6
12452,84,138.0,-0.4
12454,84,60.0,-0.1
12456,84,81.0,0.0
12458,84,122.0,0.0
12460,84,110.0,0.13636363636363635
12462,84,140.0,0.0
12464,84,85.0,0.0
12466,84,138.0,-0.4
12468,84,77.0,0.5
12470,84,140.0,0.25
12472,84,23.0,-0.4
12474,84,49.0,0.2
12476,84,140.0,0.0
12478,84,125.0,0.0
12480,84,97.0,0.0
12482,84,103.0,-0.23076923076923078
12484,84,138.0,-0.4
12486,84,107.0,0.0
12488,84,140.0,0.25
12490,84,138.0,-0.4
12492,84,75.0,-1.0
12494,84,136.0,0.0
12496,84,106.0,0.0
12498,84,136.0,0.0
12500,84,107.0,0.0
12502,84,84.0,0.0
12504,84,70.0,-0.3
12506,84,62.0,0.3
12508,84,75.0,-1.0
12510,84,138.0,0.13125
12512,84,140.0,0.0
12514,84,138.0,-0.4
12516,84,44.0,0.0
12518,84,97.0,0.7
12520,84,71.0,0.0
12522,84,107.0,0.0
12524,84,66.0,0.0
12526,84,47.0,0.0
12528,84,136.0,0.0
12530,84,136.0,0.0
12532,84,97.0,0.5
12534,84,140.0,0.35480769230769227
12536,84,78.0,0.26666666666666666
12538,84,116.0,-0.11538461538461539
12540,84,107.0,0.0
12542,84,54.0,0.0
12544,84,90.0,0.0
12546,84,16.0,0.0
12548,84,107.0,0.0
12550,84,107.0,0.0
12552,84,132.0,0.0
12554,84,97.0,0.0
12556,84,31.0,0.0
12558,84,33.0,0.25
12560,84,85.0,0.1875
12562,84,140.0,-0.09924242424242424
12564,84,136.0,0.0
12566,84,136.0,0.0
12568,84,18.0,0.3
12570,84,140.0,0.0
12572,84,73.0,0.0
12574,84,107.0,0.0
12576,84,56.0,0.0
12578,84,75.0,-1.0
12580,84,97.0,0.0
12582,84,121.0,0.20416666666666664
12584,84,50.0,0.5333333333333333
12586,84,107.0,0.0
12588,84,144.0,0.06818181818181818
12590,84,56.0,0.0
12592,84,75.0,-1.0
12594,84,7.0,0.0
12596,84,75.0,0.0
12598,84,139.0,0.3340909090909091
12600,84,75.0,-1.0
12602,84,100.0,0.0
12604,84,53.0,0.0
12606,84,25.0,0.0
12608,84,107.0,0.0
12610,84,107.0,0.0
12612,84,107.0,0.0
12614,84,45.0,0.13636363636363635
12616,84,136.0,0.0
12618,84,12.0,0.0
12620,84,75.0,0.3
12622,84,75.0,-1.0
12624,84,56.0,-0.025
12626,84,136.0,0.0
12628,84,107.0,0.0
12630,84,5.0,0.0
12632,84,140.0,0.2672727272727273
12634,84,138.0,-0.4
12636,84,53.0,0.13636363636363635
12638,84,85.0,0.0
12640,84,107.0,0.0
12642,84,107.0,0.0
12644,84,137.0,0.13636363636363635
12646,84,140.0,-0.15000000000000002
12648,84,68.0,0.0
12650,84,75.0,-1.0
12652,84,76.0,0.30000000000000004
12654,84,112.0,-0.18787878787878784
12656,84,93.0,0.0
12658,84,107.0,0.0
12660,84,73.0,0.5
12662,84,138.0,-0.4
12664,84,140.0,0.375
12666,84,107.0,0.0
12668,84,58.0,0.0
12670,84,78.0,0.0
12672,84,59.0,0.4
12674,84,138.0,-0.4
12676,84,107.0,0.0
12678,84,138.0,-0.4
12680,84,140.0,0.0
12682,84,107.0,0.0
12684,84,136.0,0.0
12686,84,31.0,0.0
12688,84,26.0,0.0
12690,84,134.0,0.4000000000000001
12692,84,107.0,0.0
12694,84,88.0,0.0
12696,84,107.0,0.0
12698,84,107.0,0.0
12700,84,136.0,0.0
12702,84,136.0,0.0
12704,84,107.0,0.0
12706,84,109.0,0.24285714285714285
12708,84,96.0,0.0
12710,84,107.0,0.0
12712,84,75.0,-1.0
12714,84,137.0,0.13636363636363635
12716,84,139.0,0.0
12718,84,107.0,0.0
12720,84,75.0,-1.0
12722,84,39.0,0.5
12724,84,54.0,0.13636363636363635
12726,84,138.0,0.0
12728,84,90.0,0.2
12730,84,54.0,0.0
12732,84,20.0,0.0
12734,84,45.0,0.5
12736,84,61.0,0.0
12738,84,107.0,0.0
12740,84,13.0,-0.2
12742,84,77.0,0.4
12744,84,107.0,0.0
12746,84,139.0,0.65
12748,84,107.0,0.0
12750,84,138.0,-0.4
12752,84,107.0,0.0
12754,84,139.0,0.08333333333333333
12756,84,78.0,0.25
12758,84,117.0,-0.1708333333333333
12760,84,48.0,0.0
12762,84,136.0,0.0
12764,84,107.0,0.0
12766,84,138.0,-0.4
12768,84,107.0,0.0
12770,84,139.0,0.05
12772,84,107.0,0.0
12774,84,68.0,0.0
12776,84,98.0,0.0
12778,84,140.0,0.25
12780,84,77.0,-0.2
12782,84,51.0,0.55
12784,84,107.0,0.0
12786,84,36.0,0.25
12788,84,139.0,0.13636363636363635
12790,84,68.0,0.0
12792,84,12.0,0.0
12794,84,140.0,0.7
12796,84,140.0,0.27499999999999997
12798,84,41.0,0.0
12800,84,107.0,0.0
12802,84,76.0,0.35
12804,84,69.0,0.26666666666666666
12806,84,16.0,0.0
12808,84,107.0,0.0
12810,84,39.0,0.30000000000000004
12812,84,107.0,0.0
12814,84,124.0,0.24285714285714285
12816,84,138.0,-0.4
12818,84,16.0,0.0
12820,84,10.0,0.0
12822,84,73.0,0.2833333333333333
12824,84,48.0,0.0
12826,84,32.0,0.0
12828,84,70.0,0.0
12830,84,115.0,0.0
12832,84,65.0,0.0
12834,84,139.0,0.4916666666666667
12836,84,107.0,0.0
12838,84,140.0,0.09500000000000001
12840,84,81.0,0.4291666666666667
12842,84,107.0,0.0
12844,84,39.0,-0.4
12846,84,127.0,0.4
12848,84,44.0,0.5
12850,84,136.0,0.0
12852,84,140.0,-0.16666666666666666
12854,84,140.0,0.27499999999999997
12856,84,137.0,0.13636363636363635
12858,84,51.0,-0.025
12860,84,107.0,0.0
12862,84,140.0,0.0
12864,84,138.0,-0.4
12866,84,97.0,0.0
12868,84,40.0,0.4
12870,84,135.0,0.043181818181818175
12872,84,138.0,-0.4
12874,84,140.0,0.25
12876,84,107.0,0.0
12878,84,94.0,0.05
12880,84,107.0,0.0
12882,84,74.0,0.0
12884,84,107.0,0.0
12886,84,140.0,0.5
12888,84,139.0,0.07619047619047618
12890,84,87.0,0.7333333333333334
12892,84,74.0,0.3333333333333333
12894,84,91.0,0.5121212121212121
12896,84,70.0,0.6
12898,84,69.0,0.22000000000000003
12900,84,140.0,0.0
12902,84,26.0,0.1
12904,84,107.0,0.0
12906,84,138.0,-0.4
12908,84,138.0,-0.4
12910,84,57.0,0.8
12912,84,138.0,-0.4
12914,84,91.0,0.0
12916,84,140.0,0.275
12918,84,81.0,0.13636363636363635
12920,84,14.0,0.0
12922,84,140.0,0.25
12924,84,83.0,0.0
12926,84,59.0,0.1
12928,84,138.0,-0.4
12930,84,136.0,0.0
12932,84,136.0,0.0
12934,84,107.0,0.0
12936,84,24.0,0.4
12938,84,140.0,0.2672727272727273
12940,84,40.0,1.0
12942,84,140.0,0.0
12944,84,65.0,0.0
12946,84,107.0,0.0
12948,84,140.0,0.0
12950,84,107.0,0.0
12952,84,54.0,0.08
12954,84,74.0,0.13636363636363635
12956,84,30.0,0.0
12958,84,140.0,0.35
12960,84,32.0,0.0
12962,84,138.0,-0.4
12964,84,140.0,0.5
12966,84,138.0,-0.4
12968,84,97.0,0.0
12970,84,139.0,0.30000000000000004
12972,84,11.0,0.5
12974,84,26.0,0.0
12976,84,69.0,0.0
12978,84,67.0,0.25
12980,84,107.0,0.0
12982,84,99.0,0.0
12984,85,97.0,0.5
12986,85,97.0,0.5
12988,85,140.0,0.3333333333333333
12990,85,31.0,0.0
12992,85,97.0,0.5
12994,85,102.0,-0.5
12996,85,107.0,0.0
12998,85,140.0,0.0
13000,85,136.0,0.0
13002,85,140.0,0.2020833333333333
13004,85,107.0,0.0
13006,85,75.0,-1.0
13008,85,135.0,0.0
13010,85,140.0,0.25
13012,85,39.0,0.4
13014,85,140.0,0.5
13016,85,138.0,-0.4
13018,85,140.0,0.0
13020,85,138.0,-0.4
13022,85,75.0,-1.0
13024,85,107.0,0.0
13026,85,109.0,0.225
13028,85,132.0,0.016666666666666663
13030,85,107.0,0.0
13032,85,86.0,-0.45
13034,85,139.0,0.0
13036,85,140.0,0.2672727272727273
13038,85,140.0,0.4666666666666666
13040,85,72.0,0.5
13042,85,107.0,0.0
13044,85,49.0,0.0
13046,85,29.0,0.0
13048,85,107.0,0.0
13050,85,54.0,0.2
13052,85,82.0,0.0
13054,85,68.0,0.0
13056,85,140.0,0.09500000000000001
13058,85,107.0,0.0
13060,85,138.0,-0.4
13062,85,91.0,0.0
13064,85,45.0,0.0
13066,85,136.0,0.0
13068,85,140.0,0.0
13070,85,140.0,0.3
13072,85,107.0,0.0
13074,85,71.0,-1.0
13076,85,126.0,0.13825757575757575
13078,85,118.0,0.0
13080,85,107.0,0.0
13082,85,140.0,0.0
13084,85,140.0,0.2672727272727273
13086,85,140.0,0.0
13088,85,140.0,0.5
13090,85,74.0,-1.0
13092,85,140.0,0.13636363636363635
13094,85,140.0,0.0
13096,85,119.0,0.4
13098,85,92.0,0.2833333333333333
13100,85,91.0,0.0
13102,85,52.0,0.30000000000000004
13104,85,140.0,-0.06602564102564104
13106,85,103.0,1.0
13108,85,92.0,0.2833333333333333
13110,85,57.0,0.0
13112,85,71.0,0.0
13114,85,97.0,0.0
13116,85,82.0,0.3
13118,85,33.0,0.65
13120,85,144.0,-0.1
13122,85,107.0,0.0
13124,85,75.0,-1.0
13126,85,110.0,0.0
13128,85,107.0,0.0
13130,85,107.0,0.0
13132,85,97.0,0.0
13134,85,102.0,0.2
13136,85,58.0,0.0
13138,85,107.0,0.0
13140,85,89.0,0.5
13142,85,143.0,0.35714285714285715
13144,85,138.0,-0.4
13146,85,55.0,0.5166666666666666
13148,85,63.0,-0.025
13150,85,77.0,0.0
13152,85,31.0,0.0
13154,85,137.0,0.13636363636363635
13156,85,49.0,0.4
13158,85,88.0,0.0
13160,85,140.0,0.0
13162,85,24.0,0.5
13164,85,50.0,0.06818181818181818
13166,85,95.0,0.0
13168,85,140.0,0.11212121212121212
13170,85,129.0,0.5
13172,85,48.0,0.13636363636363635
13174,85,138.0,-0.4
13176,85,107.0,0.0
13178,85,140.0,0.0
13180,85,140.0,0.25
13182,85,89.0,0.4
13184,85,62.0,0.5
13186,85,107.0,0.0
13188,85,140.0,0.25
13190,85,134.0,-0.1708333333333333
13192,85,130.0,-0.025
13194,85,76.0,0.5
13196,85,107.0,0.0
13198,85,140.0,0.2672727272727273
13200,85,83.0,0.0
13202,85,107.0,0.0
13204,85,107.0,0.0
13206,85,140.0,-0.8
13208,85,64.0,0.0
13210,85,140.0,0.13636363636363635
13212,85,140.0,0.3333333333333333
13214,85,92.0,0.2833333333333333
13216,85,138.0,-0.4
13218,85,107.0,0.0
13220,85,107.0,0.0
13222,85,75.0,-1.0
13224,85,137.0,0.0
13226,85,105.0,0.3181818181818182
13228,85,80.0,0.0
13230,85,23.0,0.0
13232,85,140.0,-0.1
13234,85,107.0,0.0
13236,85,108.0,0.0
13238,85,144.0,0.5
13240,85,107.0,0.0
13242,85,59.0,0.9
13244,85,124.0,0.225
13246,85,21.0,0.14999999999999997
13248,85,137.0,0.13636363636363635
13250,85,35.0,0.0
13252,85,128.0,0.3666666666666667
13254,85,19.0,0.0
13256,85,95.0,0.0
13258,85,30.0,0.5
13260,85,30.0,0.13636363636363635
13262,85,140.0,0.0
13264,85,140.0,0.11212121212121212
13266,85,54.0,0.43333333333333335
13268,85,140.0,0.25
13270,85,39.0,-0.23076923076923078
13272,85,73.0,-0.19999999999999998
13274,85,60.0,0.5
13276,85,44.0,0.0
13278,85,103.0,0.4
13280,85,81.0,0.13636363636363635
13282,85,107.0,0.0
13284,85,42.0,0.0
13286,85,82.0,0.0
13288,85,94.0,0.05
13290,85,84.0,0.44999999999999996
13292,85,140.0,0.3
13294,85,65.0,1.0
13296,85,63.0,0.475
