,Time,Length,Sentiment
290,54,140.0,0.0
292,54,50.0,-0.11538461538461539
294,54,21.0,-0.015384615384615385
296,54,144.0,-0.05769230769230768
298,54,63.0,0.0
300,54,104.0,-0.11538461538461539
302,55,88.0,-0.23076923076923078
304,55,140.0,-0.18269230769230765
306,55,140.0,0.3
308,55,140.0,-0.18269230769230765
310,55,140.0,-0.09358974358974359
312,55,63.0,0.0
314,55,71.0,0.08461538461538462
316,55,102.0,-0.23076923076923078
318,55,96.0,0.2346153846153846
320,55,79.0,-0.051923076923076926
322,55,132.0,-0.23076923076923078
324,55,140.0,-0.16666666666666666
326,55,29.0,-0.19871794871794873
328,55,140.0,-0.015384615384615385
330,55,107.0,-0.015384615384615385
332,55,140.0,0.0
334,55,22.0,-0.23076923076923078
336,55,87.0,0.03789173789173789
338,55,140.0,0.23511904761904764
340,55,140.0,0.0
342,55,26.0,-0.047202797202797214
344,55,96.0,0.2346153846153846
346,55,96.0,0.2346153846153846
348,55,50.0,-0.14583333333333334
350,55,125.0,-0.23076923076923078
352,55,130.0,-0.1
354,55,140.0,-0.16666666666666666
356,55,140.0,-0.07692307692307693
358,55,139.0,0.056410256410256404
360,56,140.0,0.08974358974358974
362,56,95.0,-0.23076923076923078
364,56,54.0,-0.5153846153846154
366,56,79.0,-1.0
368,56,140.0,0.0
370,56,63.0,0.0
372,56,136.0,-0.41538461538461535
374,56,125.0,-0.23076923076923078
376,56,69.0,-0.6153846153846154
378,56,77.0,-0.23076923076923078
380,56,108.0,0.024322344322344314
382,56,140.0,-0.23076923076923078
384,56,36.0,-0.23076923076923078
386,56,140.0,-0.16666666666666666
388,56,98.0,0.07948717948717947
390,56,93.0,-0.23076923076923078
392,56,140.0,-0.32371794871794873
394,56,140.0,0.0
396,56,90.0,-0.2153846153846154
398,56,140.0,-0.16666666666666666
400,56,63.0,0.0
402,56,42.0,-0.23076923076923078
404,56,104.0,0.009615384615384609
406,56,106.0,-0.015384615384615385
408,56,63.0,0.0
410,56,98.0,-0.028846153846153855
412,56,37.0,-0.2
414,56,140.0,-0.23076923076923078
416,56,124.0,0.006410256410256406
418,56,45.0,-0.015384615384615385
420,56,125.0,-0.23076923076923078
422,56,130.0,-0.047202797202797214
424,57,63.0,0.0
426,57,106.0,-0.015384615384615385
428,57,140.0,0.0
430,57,47.0,-0.23076923076923078
432,57,58.0,-0.4653846153846153
434,57,91.0,-0.23076923076923078
436,57,140.0,-0.16666666666666666
438,57,140.0,0.35
440,57,139.0,-0.23076923076923078
442,57,139.0,0.13636363636363635
444,57,95.0,-0.03205128205128206
446,57,140.0,0.1346153846153846
448,57,31.0,-0.23076923076923078
450,57,140.0,0.0
452,57,104.0,-0.07692307692307693
454,57,139.0,-0.24102564102564103
456,57,107.0,-0.015384615384615385
458,57,140.0,-0.015384615384615385
460,57,39.0,-0.23076923076923078
462,57,79.0,0.2346153846153846
464,57,67.0,-0.19860139860139858
466,57,61.0,-0.6153846153846154
468,57,140.0,0.0
470,58,26.0,-0.23076923076923078
472,58,27.0,0.2346153846153846
474,58,46.0,-0.07692307692307689
476,58,140.0,-0.06538461538461539
478,58,104.0,-0.23076923076923078
480,58,27.0,-0.23076923076923078
482,58,124.0,-0.015384615384615385
484,58,70.0,-0.23076923076923078
486,58,97.0,0.08974358974358974
488,58,109.0,0.07496503496503495
490,58,46.0,-0.23076923076923078
492,58,50.0,0.07211538461538461
494,58,126.0,-0.21025641025641026
496,58,144.0,0.0
498,58,95.0,0.10064102564102564
500,58,46.0,-0.23076923076923078
502,58,70.0,-0.23076923076923078
504,58,140.0,0.0
506,58,140.0,-0.16666666666666666
508,58,78.0,-0.21025641025641026
510,58,52.0,-0.23076923076923078
512,58,9.0,-0.23076923076923078
514,58,140.0,-0.015384615384615385
516,58,106.0,-0.015384615384615385
518,58,88.0,-0.18168498168498168
520,58,140.0,0.0
522,58,56.0,-0.23076923076923078
524,58,115.0,-0.03205128205128206
526,58,133.0,0.5721212121212121
528,58,111.0,-0.2153846153846154
530,58,31.0,-0.23076923076923078
532,58,92.0,-0.23076923076923078
534,58,91.0,-0.23076923076923078
536,58,140.0,0.0
538,58,100.0,-0.11538461538461539
540,58,47.0,-0.23076923076923078
542,58,140.0,0.5
544,58,140.0,0.28974358974358977
546,58,18.0,-0.23076923076923078
548,58,47.0,0.2846153846153846
550,58,14.0,-0.23076923076923078
552,58,46.0,-0.23076923076923078
554,58,42.0,-0.11538461538461539
556,58,140.0,-0.23076923076923078
558,58,85.0,-0.1083916083916084
560,59,78.0,0.009615384615384609
562,59,32.0,-0.23076923076923078
564,59,93.0,0.17980769230769228
566,59,140.0,0.1346153846153846
568,59,16.0,-0.23076923076923078
570,59,9.0,-0.23076923076923078
572,59,19.0,-0.23076923076923078
574,59,37.0,-0.23076923076923078
576,59,140.0,0.0
578,59,140.0,0.0
580,59,18.0,-0.23076923076923078
582,59,140.0,0.6000000000000001
584,59,64.0,-0.23076923076923078
586,59,13.0,-0.23076923076923078
588,59,132.0,0.1673076923076923
590,59,140.0,-0.026984126984127
592,59,134.0,0.009615384615384609
594,59,27.0,-0.23076923076923078
596,59,59.0,-0.23076923076923078
598,59,96.0,0.2346153846153846
600,59,140.0,-0.5
602,59,58.0,0.1
604,59,93.0,0.2346153846153846
606,59,36.0,-0.21025641025641026
608,59,119.0,-0.07692307692307693
610,59,15.0,-0.23076923076923078
612,59,52.0,-0.23076923076923078
614,59,48.0,-0.23076923076923078
616,59,140.0,0.15384615384615385
618,59,106.0,-0.3076923076923077
620,59,4.0,-0.23076923076923078
622,59,64.0,0.32307692307692304
624,59,22.0,-0.23076923076923078
626,59,112.0,0.25164835164835164
628,59,106.0,-0.015384615384615385
630,59,131.0,-0.23076923076923078
632,59,140.0,0.03339160839160839
634,59,53.0,0.2346153846153846
636,59,87.0,-0.09358974358974359
638,59,42.0,-0.23076923076923078
640,59,140.0,-0.4102564102564103
642,59,37.0,0.3897435897435897
644,59,18.0,-0.23076923076923078
646,59,139.0,-0.3123076923076923
648,59,140.0,0.5173076923076922
650,59,21.0,-0.03205128205128206
652,59,114.0,0.07948717948717947
654,59,102.0,0.0798076923076923
656,59,106.0,-0.13615384615384615
658,59,69.0,-0.047202797202797214
660,59,22.0,-0.23076923076923078
662,59,4.0,-0.23076923076923078
664,59,63.0,0.0
666,59,42.0,-0.23076923076923078
668,59,140.0,0.0
670,59,49.0,-0.1931623931623932
672,59,124.0,0.12307692307692307
674,59,46.0,0.1346153846153846
676,59,72.0,-0.051923076923076926
678,59,50.0,0.1346153846153846
680,59,121.0,-0.23076923076923078
682,59,31.0,-0.23076923076923078
684,59,22.0,0.7
686,59,138.0,0.0346153846153846
688,59,10.0,-0.23076923076923078
690,60,83.0,0.04807692307692307
692,60,140.0,0.0
694,60,95.0,-0.03146853146853148
696,60,19.0,-0.23076923076923078
698,60,71.0,0.3096153846153846
700,60,79.0,0.006410256410256406
702,60,40.0,-0.23076923076923078
704,60,61.0,-0.23076923076923078
706,60,4.0,-0.23076923076923078
708,60,25.0,-0.23076923076923078
710,60,58.0,-0.047202797202797214
712,60,28.0,-0.23076923076923078
714,60,91.0,-0.23076923076923078
716,60,15.0,-0.23076923076923078
718,60,61.0,-0.23076923076923078
720,60,11.0,-0.23076923076923078
722,60,137.0,-0.11538461538461539
724,60,139.0,0.21730769230769229
726,60,41.0,-0.23076923076923078
728,60,24.0,-0.23076923076923078
730,60,133.0,0.0
732,60,45.0,-0.11538461538461539
734,60,140.0,0.0
736,60,17.0,-0.23076923076923078
738,60,28.0,-0.015384615384615385
740,60,140.0,-0.0903846153846154
742,60,139.0,0.0
744,60,133.0,-0.07692307692307693
746,60,72.0,0.3397435897435897
748,60,42.0,-0.23076923076923078
750,60,140.0,0.1346153846153846
752,60,21.0,-0.23076923076923078
754,60,134.0,0.1346153846153846
756,60,94.0,0.009615384615384609
758,60,4.0,-0.23076923076923078
760,60,9.0,-0.23076923076923078
762,60,39.0,-0.03205128205128206
764,60,40.0,-0.11538461538461539
766,60,17.0,-0.23076923076923078
768,60,4.0,-0.23076923076923078
770,60,50.0,-0.23076923076923078
772,60,97.0,-0.11538461538461539
774,60,29.0,0.1346153846153846
776,60,25.0,-0.23076923076923078
778,60,134.0,0.09353146853146853
780,60,4.0,-0.23076923076923078
782,60,4.0,-0.23076923076923078
784,60,23.0,-0.23076923076923078
786,60,4.0,-0.23076923076923078
788,60,109.0,-0.06538461538461539
790,60,21.0,-0.11538461538461539
792,60,4.0,-0.23076923076923078
794,60,140.0,0.11481481481481481
796,60,40.0,0.2346153846153846
798,60,47.0,-0.043589743589743594
800,60,28.0,-0.23076923076923078
802,60,41.0,-0.23076923076923078
804,60,12.0,-0.23076923076923078
806,60,18.0,-0.23076923076923078
808,60,45.0,-0.23076923076923078
810,60,22.0,-0.23076923076923078
812,60,4.0,-0.23076923076923078
814,60,21.0,-0.23076923076923078
816,60,17.0,-0.23076923076923078
818,60,70.0,-0.23076923076923078
820,60,42.0,-0.23076923076923078
822,60,133.0,0.02692307692307691
824,60,4.0,-0.23076923076923078
826,60,12.0,-0.23076923076923078
828,60,140.0,0.0
830,60,4.0,-0.23076923076923078
832,60,128.0,0.07307692307692308
834,60,24.0,0.0
836,60,25.0,-0.23076923076923078
838,60,34.0,-0.23076923076923078
840,60,31.0,-0.23076923076923078
842,60,4.0,-0.23076923076923078
844,60,65.0,0.045299145299145305
846,60,7.0,-0.23076923076923078
848,60,140.0,-0.047202797202797214
850,60,33.0,-0.23076923076923078
852,60,140.0,0.0
854,60,52.0,-0.23076923076923078
856,60,44.0,-0.23076923076923078
858,60,24.0,-0.23076923076923078
860,60,13.0,-0.23076923076923078
862,60,29.0,-0.23076923076923078
864,60,76.0,-0.047202797202797214
866,60,16.0,-0.23076923076923078
868,60,13.0,-0.23076923076923078
870,60,15.0,-0.23076923076923078
872,60,37.0,-0.23076923076923078
874,60,139.0,0.0596153846153846
876,60,9.0,-0.23076923076923078
878,60,140.0,-0.23076923076923078
880,60,51.0,-0.23076923076923078
882,60,98.0,-0.0435897435897436
884,60,37.0,-0.23076923076923078
886,60,16.0,-0.23076923076923078
888,60,60.0,0.2346153846153846
890,60,51.0,-0.23076923076923078
892,60,140.0,-0.009865134865134878
894,60,62.0,-0.23076923076923078
896,60,28.0,-0.23076923076923078
898,60,4.0,-0.23076923076923078
900,60,40.0,-0.23076923076923078
902,60,20.0,-0.23076923076923078
904,60,71.0,0.051282051282051266
906,60,26.0,-0.23076923076923078
908,60,140.0,-0.010256410256410256
910,60,70.0,-0.23076923076923078
912,60,43.0,-0.23076923076923078
914,60,38.0,0.32307692307692304
916,60,27.0,-0.23076923076923078
918,60,45.0,-0.23076923076923078
920,60,123.0,0.2846153846153846
922,60,45.0,-0.23076923076923078
924,60,48.0,-0.015384615384615385
926,60,85.0,-0.23076923076923078
928,60,67.0,-0.23076923076923078
930,60,37.0,-0.23076923076923078
932,60,40.0,-0.23076923076923078
934,60,122.0,0.1064102564102564
936,60,29.0,-0.23076923076923078
938,60,9.0,-0.23076923076923078
940,60,17.0,-0.23076923076923078
942,60,43.0,-0.23076923076923078
944,60,24.0,-0.23076923076923078
946,60,13.0,-0.23076923076923078
948,60,9.0,-0.23076923076923078
950,60,83.0,-0.14358974358974355
952,60,28.0,-0.23076923076923078
954,60,51.0,-0.23076923076923078
956,60,23.0,-0.23076923076923078
958,60,17.0,-0.23076923076923078
960,60,140.0,0.2346153846153846
962,60,39.0,-0.23076923076923078
964,60,14.0,-0.23076923076923078
966,60,18.0,-0.1931623931623932
968,60,54.0,-0.11538461538461539
970,60,28.0,-0.23076923076923078
972,60,40.0,-0.1931623931623932
974,60,33.0,-0.23076923076923078
976,60,46.0,-0.11538461538461539
978,60,75.0,0.14839160839160837
980,60,23.0,-0.23076923076923078
982,60,4.0,-0.23076923076923078
984,60,17.0,-0.1931623931623932
986,60,4.0,-0.23076923076923078
988,60,63.0,-0.23076923076923078
990,60,77.0,0.2846153846153846
992,60,47.0,-0.23076923076923078
994,60,80.0,-0.23076923076923078
996,60,28.0,-0.23076923076923078
998,60,73.0,-0.23076923076923078
1000,60,23.0,-0.23076923076923078
1002,60,28.0,-0.23076923076923078
1004,60,19.0,-0.23076923076923078
1006,60,21.0,-0.23076923076923078
1008,60,53.0,-0.23076923076923078
1010,60,21.0,-0.1931623931623932
1012,60,36.0,-0.23076923076923078
1014,60,20.0,-0.23076923076923078
1016,60,110.0,-0.23076923076923078
1018,60,65.0,-0.23076923076923078
1020,60,19.0,-0.1931623931623932
1022,60,71.0,-0.23076923076923078
1024,60,66.0,-0.1931623931623932
1026,60,68.0,-0.2153846153846154
1028,60,24.0,-0.23076923076923078
1030,60,44.0,0.009615384615384609
1032,60,17.0,-0.1931623931623932
1034,61,139.0,-0.1435897435897436
1036,61,20.0,-0.1931623931623932
1038,61,18.0,-0.23076923076923078
1040,61,82.0,-0.23076923076923078
1042,61,34.0,-0.23076923076923078
1044,61,84.0,-0.1931623931623932
1046,61,4.0,-0.23076923076923078
1048,61,49.0,-0.23076923076923078
1050,61,19.0,-0.1931623931623932
1052,61,37.0,-0.23076923076923078
1054,61,40.0,-0.23076923076923078
1056,61,68.0,-0.23076923076923078
1058,61,58.0,-0.23076923076923078
1060,61,22.0,0.2346153846153846
1062,61,4.0,-0.23076923076923078
1064,61,4.0,-0.23076923076923078
1066,61,40.0,-0.23076923076923078
1068,61,15.0,-0.3653846153846154
1070,61,50.0,0.2346153846153846
1072,61,140.0,0.0
1074,61,16.0,-0.23076923076923078
1076,61,4.0,-0.23076923076923078
1078,61,29.0,-0.23076923076923078
1080,61,32.0,0.2846153846153846
1082,61,17.0,-0.23076923076923078
1084,61,56.0,-0.23076923076923078
1086,61,32.0,-0.23076923076923078
1088,61,55.0,-0.06126373626373627
1090,61,52.0,-0.23076923076923078
1092,61,131.0,-0.1778846153846154
1094,61,96.0,-0.11538461538461539
1096,61,35.0,-0.23076923076923078
1098,61,24.0,-0.23076923076923078
1100,61,69.0,0.006410256410256406
1102,61,38.0,-0.23076923076923078
1104,61,26.0,-0.23076923076923078
1106,61,87.0,-0.015384615384615385
1108,61,14.0,-0.23076923076923078
1110,61,107.0,-0.015384615384615385
1112,61,8.0,-0.23076923076923078
1114,61,148.0,0.12
1116,61,31.0,-0.23076923076923078
1118,61,88.0,0.11870629370629372
1120,61,42.0,-0.23076923076923078
1122,61,28.0,-0.23076923076923078
1124,61,65.0,0.2346153846153846
1126,61,16.0,-0.23076923076923078
1128,61,17.0,-0.23076923076923078
1130,61,80.0,-0.11538461538461539
1132,61,31.0,-0.23076923076923078
1134,61,80.0,-0.23076923076923078
1136,61,61.0,-0.21025641025641026
1138,61,33.0,-0.5153846153846154
1140,61,13.0,-0.23076923076923078
1142,61,31.0,-0.23076923076923078
1144,61,61.0,-0.11538461538461539
1146,61,39.0,-0.23076923076923078
1148,61,78.0,-0.015384615384615385
1150,61,49.0,-0.23076923076923078
1152,61,63.0,0.0
1154,61,19.0,-0.1931623931623932
1156,61,34.0,-0.045441595441595456
1158,61,25.0,-0.015384615384615385
1160,61,18.0,-0.1931623931623932
1162,61,139.0,-0.23076923076923078
1164,61,21.0,-0.1931623931623932
1166,61,28.0,-0.23076923076923078
1168,61,97.0,-0.23076923076923078
1170,61,19.0,-0.1931623931623932
1172,61,19.0,-0.1931623931623932
1174,61,86.0,-0.23076923076923078
1176,61,29.0,-0.23076923076923078
1178,61,49.0,-0.23076923076923078
1180,61,36.0,0.2846153846153846
1182,61,57.0,-0.23076923076923078
1184,61,116.0,-0.015384615384615385
1186,61,75.0,-0.11538461538461539
1188,61,96.0,0.006410256410256406
1190,61,33.0,-0.23076923076923078
1192,61,126.0,-0.32051282051282054
1194,61,81.0,-0.15384615384615385
1196,61,28.0,0.1346153846153846
1198,61,14.0,-0.23076923076923078
1200,61,41.0,-0.1931623931623932
1202,61,65.0,-0.014423076923076927
1204,61,73.0,-0.11538461538461539
1206,61,47.0,0.1532051282051282
1208,61,77.0,-0.07321937321937323
1210,61,4.0,-0.23076923076923078
1212,61,128.0,-0.2435897435897436
1214,61,68.0,-0.23076923076923078
1216,61,45.0,-0.23076923076923078
1218,61,17.0,-0.1931623931623932
1220,61,140.0,-0.047202797202797214
1222,61,13.0,-0.23076923076923078
1224,61,99.0,0.1064102564102564
1226,61,42.0,-0.23076923076923078
1228,61,20.0,-0.23076923076923078
1230,61,8.0,-0.3653846153846154
1232,61,76.0,0.2564102564102564
1234,61,61.0,-0.23076923076923078
1236,61,74.0,-0.1931623931623932
1238,61,59.0,-0.11538461538461539
1240,61,76.0,-0.23076923076923078
1242,61,38.0,-0.11538461538461539
1244,61,47.0,-0.23076923076923078
1246,61,46.0,-0.1931623931623932
1248,61,140.0,-0.23076923076923078
1250,61,42.0,-0.1931623931623932
1252,61,20.0,-0.1931623931623932
1254,61,31.0,0.1346153846153846
1256,61,100.0,-0.11538461538461539
1258,61,32.0,0.06794871794871796
1260,61,38.0,0.1346153846153846
1262,61,41.0,-0.1931623931623932
1264,61,31.0,-0.23076923076923078
1266,61,24.0,-0.1931623931623932
1268,61,43.0,-0.23076923076923078
1270,61,46.0,-0.1931623931623932
1272,61,56.0,-0.23076923076923078
1274,61,20.0,0.1846153846153846
1276,61,30.0,-0.11025641025641027
1278,61,35.0,-0.23076923076923078
1280,61,4.0,-0.23076923076923078
1282,61,98.0,-0.040384615384615366
1284,61,46.0,0.028418803418803415
1286,61,55.0,-0.23076923076923078
1288,61,59.0,0.03789173789173789
1290,61,31.0,-0.0435897435897436
1292,61,10.0,-0.23076923076923078
1294,61,105.0,-0.23076923076923078
1296,61,41.0,-0.26210826210826216
1298,61,34.0,-0.23076923076923078
1300,61,51.0,-0.23076923076923078
1302,61,22.0,-0.23076923076923078
1304,61,51.0,-0.23076923076923078
1306,61,13.0,-0.23076923076923078
1308,61,62.0,-0.23076923076923078
1310,61,62.0,-0.23076923076923078
1312,61,43.0,-0.23076923076923078
1314,61,23.0,-0.23076923076923078
1316,61,42.0,-0.23076923076923078
1318,61,33.0,-0.06210826210826212
1320,61,56.0,-0.23076923076923078
1322,61,31.0,0.2564102564102564
1324,61,20.0,-0.1931623931623932
1326,61,62.0,-0.34658119658119657
1328,61,58.0,-0.21210826210826209
1330,61,39.0,-0.23076923076923078
1332,61,84.0,-0.23076923076923078
1334,61,71.0,-0.1931623931623932
1336,61,27.0,-0.11538461538461539
1338,61,15.0,-0.23076923076923078
1340,61,132.0,0.25164835164835164
1342,61,122.0,-0.23076923076923078
1344,61,92.0,-0.2056980056980057
1346,61,45.0,-0.1931623931623932
1348,61,57.0,-0.3653846153846154
1350,61,29.0,-0.23076923076923078
1352,61,40.0,-0.1931623931623932
1354,61,4.0,-0.23076923076923078
1356,61,51.0,-0.23076923076923078
1358,61,63.0,-0.23076923076923078
1360,61,115.0,-0.03205128205128206
1362,61,115.0,0.10341880341880341
1364,61,43.0,-0.1931623931623932
1366,61,114.0,-0.07726495726495725
1368,61,95.0,0.0033653846153846034
1370,61,72.0,-0.1062937062937063
1372,61,28.0,-0.23076923076923078
1374,61,133.0,-0.047202797202797214
1376,61,103.0,-0.2799145299145299
1378,61,20.0,-0.23076923076923078
1380,61,15.0,-0.23076923076923078
1382,61,140.0,-0.23076923076923078
1384,61,41.0,0.07948717948717947
1386,61,41.0,-0.23076923076923078
1388,61,121.0,0.2564102564102564
1390,61,30.0,-0.23076923076923078
1392,61,23.0,-0.1931623931623932
1394,61,126.0,-0.06676841676841679
1396,61,43.0,-0.1287749287749288
1398,61,140.0,-0.047202797202797214
1400,61,81.0,-0.16476495726495727
1402,61,53.0,0.13974358974358975
1404,61,95.0,0.2564102564102564
1406,61,80.0,0.3564102564102564
1408,61,42.0,-0.11538461538461539
1410,61,117.0,0.03789173789173788
1412,61,41.0,-0.1931623931623932
1414,61,44.0,-0.23076923076923078
1416,61,81.0,-0.1931623931623932
1418,61,63.0,-0.1931623931623932
1420,61,96.0,0.006410256410256406
1422,61,63.0,0.0
1424,61,131.0,-0.23726495726495728
1426,61,28.0,-0.23076923076923078
1428,61,63.0,-0.11538461538461539
1430,61,17.0,-0.23076923076923078
1432,61,100.0,-0.23076923076923078
1434,61,29.0,-0.23076923076923078
1436,61,93.0,-0.1931623931623932
1438,61,17.0,-0.1931623931623932
1440,61,26.0,-0.23076923076923078
1442,61,49.0,-0.23076923076923078
1444,61,17.0,-0.23076923076923078
1446,61,63.0,-0.19544159544159548
1448,61,108.0,-0.11538461538461539
1450,61,94.0,0.1346153846153846
1452,61,44.0,-0.23076923076923078
1454,61,107.0,-0.3215811965811966
1456,61,134.0,-0.2
1458,61,107.0,-0.015384615384615385
1460,61,68.0,-0.26210826210826216
1462,61,139.0,-0.11538461538461539
1464,61,140.0,0.0
1466,61,46.0,-0.11538461538461539
1468,61,64.0,-0.07692307692307693
1470,61,47.0,-0.23076923076923078
1472,61,35.0,-0.045441595441595456
1474,61,50.0,-0.2403846153846154
1476,61,26.0,-0.1931623931623932
1478,61,43.0,-0.1931623931623932
1480,61,37.0,-0.23076923076923078
1482,61,28.0,-0.23076923076923078
1484,61,41.0,-0.1287749287749288
1486,61,62.0,-0.047202797202797214
1488,61,46.0,-0.0965811965811966
1490,61,114.0,-0.2153846153846154
1492,61,40.0,-0.1931623931623932
1494,61,98.0,0.18290598290598284
1496,61,26.0,-0.23076923076923078
1498,61,2.0,0.0
1500,61,65.0,-0.23076923076923078
1502,61,33.0,-0.23076923076923078
1504,61,73.0,0.1627350427350427
1506,61,60.0,-0.23076923076923078
1508,61,65.0,-0.11538461538461539
1510,61,53.0,0.03789173789173789
1512,61,71.0,-0.1931623931623932
1514,61,49.0,-0.23076923076923078
1516,61,69.0,-0.11538461538461539
1518,61,60.0,-0.23076923076923078
1520,61,54.0,-0.34358974358974365
1522,61,57.0,-0.1931623931623932
1524,61,96.0,-0.04519230769230766
1526,61,67.0,-0.1931623931623932
1528,61,57.0,-0.23076923076923078
1530,61,33.0,-0.23076923076923078
1532,61,29.0,-0.23076923076923078
1534,61,93.0,-0.23076923076923078
1536,61,14.0,-0.23076923076923078
1538,61,103.0,-0.21226495726495725
1540,61,49.0,-0.11538461538461539
1542,61,9.0,-0.23076923076923078
1544,61,38.0,0.03418803418803418
1546,61,26.0,-0.23076923076923078
1548,61,4.0,-0.23076923076923078
1550,61,107.0,-0.1931623931623932
1552,61,87.0,-0.10769230769230768
1554,61,95.0,0.2564102564102564
1556,61,76.0,0.0784188034188034
1558,61,26.0,-0.23076923076923078
1560,61,65.0,0.06593406593406594
1562,61,4.0,-0.23076923076923078
1564,61,32.0,0.3846153846153846
1566,61,71.0,-0.1931623931623932
1568,61,50.0,-0.047202797202797214
1570,61,36.0,-0.23076923076923078
1572,61,83.0,-0.1931623931623932
1574,61,40.0,-0.1931623931623932
1576,61,68.0,0.08974358974358974
1578,61,86.0,-0.1287749287749288
1580,61,59.0,0.20341880341880336
1582,61,35.0,-0.11538461538461539
1584,61,69.0,0.1346153846153846
